task_id,param_id,param_name,variance_contribution
9950,algorithm,algorithm,0.0018224058273466556
9950,iterations,iterations,0.014693282180415063
9950,imputation,imputation,0.0007556187352370171
125920,max. depth,max. depth,0.19926526251960236
125920,learning rate,learning rate,0.08008683397176874
125920,learning rate / max. depth,learning rate / max. depth,0.15536285656984766
125920,algorithm / max. depth,algorithm / max. depth,0.061035935240702444
125920,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.06835646423469433
125920,algorithm,algorithm,0.11617972194995937
125920,iterations,iterations,0.014018871742474567
125920,imputation,imputation,0.002386439918145246
3485,max. depth,max. depth,0.21472959213748313
3485,learning rate,learning rate,0.05900128648240159
3485,learning rate / max. depth,learning rate / max. depth,0.06616979720125529
3485,algorithm / max. depth,algorithm / max. depth,0.39447204622294574
3485,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.05119860292627898
3485,algorithm,algorithm,0.010276984240841645
3485,iterations,iterations,0.02072654721943432
3485,imputation,imputation,0.0004950156768910811
146606,max. depth,max. depth,0.18691869822765547
146606,learning rate,learning rate,0.17892738571749292
146606,learning rate / max. depth,learning rate / max. depth,0.184348990754748
146606,algorithm / max. depth,algorithm / max. depth,0.15682406200787094
146606,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.06936854078340576
146606,algorithm,algorithm,0.016867985684843607
146606,iterations,iterations,0.022512727565197635
146606,imputation,imputation,0.0014625180143712812
3918,max. depth,max. depth,0.10280998250279748
3918,learning rate,learning rate,0.109435398736381
3918,learning rate / max. depth,learning rate / max. depth,0.11795568545161687
3918,algorithm / max. depth,algorithm / max. depth,0.19293016203080715
3918,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.06415024132510644
3918,algorithm,algorithm,0.14136662308965686
3918,iterations,iterations,0.018606199106855292
3918,imputation,imputation,0.0037888731525847676
9956,max. depth,max. depth,0.6585087987191103
9956,learning rate,learning rate,0.05771789724936729
9956,learning rate / max. depth,learning rate / max. depth,0.036525039237698564
9956,algorithm / max. depth,algorithm / max. depth,0.013237693031200815
9956,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.02732999210828599
9956,algorithm,algorithm,0.022431214014124665
9956,iterations,iterations,0.013555170330105691
9956,imputation,imputation,0.0010672132186137385
2074,max. depth,max. depth,0.7390601609739555
2074,learning rate,learning rate,0.007269360449435585
2074,learning rate / max. depth,learning rate / max. depth,0.026675041051895554
2074,algorithm / max. depth,algorithm / max. depth,0.04856831264772332
2074,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.027605158065136456
2074,algorithm,algorithm,0.06366424781339144
2074,iterations,iterations,0.012831008116019348
2074,imputation,imputation,0.0006216247696257181
219,max. depth,max. depth,0.5519528880304467
219,learning rate,learning rate,0.09080281374127311
219,learning rate / max. depth,learning rate / max. depth,0.02890583479092823
219,algorithm / max. depth,algorithm / max. depth,0.02523481984173781
219,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.047645667034433126
219,algorithm,algorithm,0.16863809698901946
219,iterations,iterations,0.010618261554096127
219,imputation,imputation,0.00034636103556044066
3512,max. depth,max. depth,0.7518107174598524
3512,learning rate,learning rate,0.011936030636650653
3512,learning rate / max. depth,learning rate / max. depth,0.03262593678862302
3512,algorithm / max. depth,algorithm / max. depth,0.05728335594124856
3512,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.010674655188847054
3512,algorithm,algorithm,0.010169966806341139
3512,iterations,iterations,0.010817268812653236
3512,imputation,imputation,0.0019072566706422028
3903,max. depth,max. depth,0.05665991203031563
3903,learning rate,learning rate,0.3282973705691177
3903,learning rate / max. depth,learning rate / max. depth,0.26409347551065754
3903,algorithm / max. depth,algorithm / max. depth,0.0034987130185139617
3903,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.01258811751410071
3903,algorithm,algorithm,0.0005299576892003867
3903,iterations,iterations,0.06801045423610315
3903,imputation,imputation,0.0020581799950095256
18,max. depth,max. depth,0.7299375072904517
18,learning rate,learning rate,0.04017434958148067
18,learning rate / max. depth,learning rate / max. depth,0.06780310681534663
18,algorithm / max. depth,algorithm / max. depth,0.009988242168848083
18,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.02348378179386776
18,algorithm,algorithm,0.000779789864648511
18,iterations,iterations,0.006126018801500354
18,imputation,imputation,0.0005634155948830906
3481,max. depth,max. depth,0.8512987740398159
3481,learning rate,learning rate,0.008428262627305245
3481,learning rate / max. depth,learning rate / max. depth,0.028649677803264884
3481,algorithm / max. depth,algorithm / max. depth,0.01189219350002202
3481,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.010637223089781656
3481,algorithm,algorithm,0.02705949986068147
3481,iterations,iterations,0.0033669722392126204
3481,imputation,imputation,0.0005963384615680492
34538,max. depth,max. depth,0.22860441590672673
34538,learning rate,learning rate,0.0361591296737082
34538,learning rate / max. depth,learning rate / max. depth,0.1926105573387241
34538,algorithm / max. depth,algorithm / max. depth,0.17556344959019018
34538,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.17419847297080263
34538,algorithm,algorithm,0.034347644536131275
34538,iterations,iterations,0.004195345579954571
34538,imputation,imputation,0.0007067934673936266
49,max. depth,max. depth,0.6233957366272249
49,learning rate,learning rate,0.03643541875710858
49,learning rate / max. depth,learning rate / max. depth,0.08745385978764486
49,algorithm / max. depth,algorithm / max. depth,0.059405408743318455
49,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.0823705987269307
49,algorithm,algorithm,0.017249817674286103
49,iterations,iterations,0.010199675625022973
49,imputation,imputation,0.0003065487895133317
3492,max. depth,max. depth,0.6810150453253608
3492,learning rate,learning rate,0.02082769796257679
3492,learning rate / max. depth,learning rate / max. depth,0.03717124524506554
3492,algorithm / max. depth,algorithm / max. depth,0.1433240554954196
3492,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.024654278656786738
3492,algorithm,algorithm,0.045490519091779015
3492,iterations,iterations,0.0015208748813953846
3492,imputation,imputation,0.0007633241612802996
9970,max. depth,max. depth,0.2714502618854798
9970,learning rate,learning rate,0.2032730903215145
9970,learning rate / max. depth,learning rate / max. depth,0.04118713491846704
9970,algorithm / max. depth,algorithm / max. depth,0.025114308182168088
9970,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.02561352819357285
9970,algorithm,algorithm,0.27671789154084425
9970,iterations,iterations,0.01702868528487789
9970,imputation,imputation,0.0007124820524640956
14968,max. depth,max. depth,0.14762768422730904
14968,learning rate,learning rate,0.3770851724424037
14968,learning rate / max. depth,learning rate / max. depth,0.050129503320452906
14968,algorithm / max. depth,algorithm / max. depth,0.058424780501756035
14968,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.03098387162618732
14968,algorithm,algorithm,0.02477085864600069
14968,iterations,iterations,0.05521643517980064
14968,imputation,imputation,0.00416261302643243
9954,max. depth,max. depth,0.6781403950134488
9954,learning rate,learning rate,0.05855374372611333
9954,learning rate / max. depth,learning rate / max. depth,0.03666650672367089
9954,algorithm / max. depth,algorithm / max. depth,0.02161639454049924
9954,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.0215167219612383
9954,algorithm,algorithm,0.017323476745651867
9954,iterations,iterations,0.011045175117809083
9954,imputation,imputation,0.0004450629643646272
125923,max. depth,max. depth,0.12388236245898167
125923,learning rate,learning rate,0.13681477812419246
125923,learning rate / max. depth,learning rate / max. depth,0.25915166394225736
125923,algorithm / max. depth,algorithm / max. depth,0.042164890301760335
125923,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.08179101556573411
125923,algorithm,algorithm,0.08005436576424663
125923,iterations,iterations,0.016965950947920014
125923,imputation,imputation,0.0009969132282577576
32,max. depth,max. depth,0.8709337678177018
32,learning rate,learning rate,0.018439311506190766
32,learning rate / max. depth,learning rate / max. depth,0.032093746418018654
32,algorithm / max. depth,algorithm / max. depth,0.007671258225767308
32,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.011933154608071136
32,algorithm,algorithm,0.0003967156683330361
32,iterations,iterations,0.007994475422736489
32,imputation,imputation,0.000170320515755028
12,max. depth,max. depth,0.6325090059141761
12,learning rate,learning rate,0.02259790464069777
12,learning rate / max. depth,learning rate / max. depth,0.0486842243652148
12,algorithm / max. depth,algorithm / max. depth,0.04204283763506411
12,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.011457149182531795
12,algorithm,algorithm,0.031244774890217993
12,iterations,iterations,0.035137357631915764
12,imputation,imputation,0.0009468305456245598
14966,max. depth,max. depth,0.37711045535172194
14966,learning rate,learning rate,0.14091182685701947
14966,learning rate / max. depth,learning rate / max. depth,0.059823944973111554
14966,algorithm / max. depth,algorithm / max. depth,0.06554243359115142
14966,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.03542640224145763
14966,algorithm,algorithm,0.06823144558626357
14966,iterations,iterations,0.04267182445101824
14966,imputation,imputation,0.0010249406227258138
9914,max. depth,max. depth,0.4797825247423853
9914,learning rate,learning rate,0.10499972585984052
9914,learning rate / max. depth,learning rate / max. depth,0.09646131900366223
9914,algorithm / max. depth,algorithm / max. depth,0.09916631705695295
9914,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.04228742985659659
9914,algorithm,algorithm,0.018600332544571795
9914,iterations,iterations,0.016858171493498903
9914,imputation,imputation,0.0014469953170716807
58,max. depth,max. depth,0.07713846455023593
58,learning rate,learning rate,0.26845917839133443
58,learning rate / max. depth,learning rate / max. depth,0.08947058655306384
58,algorithm / max. depth,algorithm / max. depth,0.16424255498720705
58,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.04675146405583727
58,algorithm,algorithm,0.10826733975954259
58,iterations,iterations,0.0260179500556217
58,imputation,imputation,0.0010878290592537178
3902,max. depth,max. depth,0.13765432267115313
3902,learning rate,learning rate,0.15690926765091584
3902,learning rate / max. depth,learning rate / max. depth,0.08850040746708132
3902,algorithm / max. depth,algorithm / max. depth,0.07461444312217805
3902,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.03256799862962076
3902,algorithm,algorithm,0.008375694002692356
3902,iterations,iterations,0.09512445541769905
3902,imputation,imputation,0.0028543567433188767
16,max. depth,max. depth,0.6303200411395229
16,learning rate,learning rate,0.062013699789974404
16,learning rate / max. depth,learning rate / max. depth,0.06146247728241627
16,algorithm / max. depth,algorithm / max. depth,0.0076310536024893905
16,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.018365612521099223
16,algorithm,algorithm,0.01131327316883333
16,iterations,iterations,0.04488379251511654
16,imputation,imputation,0.001062429949747806
9971,max. depth,max. depth,0.08061646939386084
9971,learning rate,learning rate,0.20627966181041565
9971,learning rate / max. depth,learning rate / max. depth,0.14793656909684594
9971,algorithm / max. depth,algorithm / max. depth,0.03749984808334614
9971,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.06618068506117206
9971,algorithm,algorithm,0.0086960674460028
9971,iterations,iterations,0.024758940487810497
9971,imputation,imputation,0.0073151979091539265
15,max. depth,max. depth,0.6132184902688016
15,learning rate,learning rate,0.10952477047588349
15,learning rate / max. depth,learning rate / max. depth,0.07155406034065381
15,algorithm / max. depth,algorithm / max. depth,0.0030742318311030026
15,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.016089193828427342
15,algorithm,algorithm,0.0009447706273132586
15,iterations,iterations,0.01472085409601828
15,imputation,imputation,0.004475740025597896
3543,max. depth,max. depth,0.3020718474648927
3543,learning rate,learning rate,0.024640001627826966
3543,learning rate / max. depth,learning rate / max. depth,0.1272204106111149
3543,algorithm / max. depth,algorithm / max. depth,0.05882139550313514
3543,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.060557815997093145
3543,algorithm,algorithm,0.04957427236169541
3543,iterations,iterations,0.03329455468323547
3543,imputation,imputation,0.00980353491269548
23,max. depth,max. depth,0.21013957711013012
23,learning rate,learning rate,0.19107547226271426
23,learning rate / max. depth,learning rate / max. depth,0.11452578670426991
23,algorithm / max. depth,algorithm / max. depth,0.15000193920180385
23,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.10064158572886236
23,algorithm,algorithm,0.04383383641044501
23,iterations,iterations,0.009832232373677006
23,imputation,imputation,0.0014580412822142372
9968,max. depth,max. depth,0.22903943844815344
9968,learning rate,learning rate,0.22106011931765573
9968,learning rate / max. depth,learning rate / max. depth,0.0853806159957709
9968,algorithm / max. depth,algorithm / max. depth,0.023438892751849294
9968,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.0648096369740252
9968,algorithm,algorithm,0.018245947668741075
9968,iterations,iterations,0.012506234778534651
9968,imputation,imputation,0.0009131342709974244
3549,max. depth,max. depth,0.5455078398253073
3549,learning rate,learning rate,0.09780022001993445
3549,learning rate / max. depth,learning rate / max. depth,0.15295804514002087
3549,algorithm / max. depth,algorithm / max. depth,0.031684238202285164
3549,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.023791935952382992
3549,algorithm,algorithm,0.00976296305141322
3549,iterations,iterations,0.030003281753707357
3549,imputation,imputation,0.0006560013387212199
3,max. depth,max. depth,0.45263969036818913
3,learning rate,learning rate,0.10303303240006473
3,learning rate / max. depth,learning rate / max. depth,0.08950918404050529
3,algorithm / max. depth,algorithm / max. depth,0.11054873285513084
3,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.046669912253683055
3,algorithm,algorithm,0.05465084813302112
3,iterations,iterations,0.005528384339203442
3,imputation,imputation,0.0007699949154311225
9967,max. depth,max. depth,0.18170285384308998
9967,learning rate,learning rate,0.0633994776714121
9967,learning rate / max. depth,learning rate / max. depth,0.18670590733212794
9967,algorithm / max. depth,algorithm / max. depth,0.14929914792271015
9967,algo. / learning r. / max. depth,algo. / learning r. / max. depth,0.1520702098157391
9967,algorithm,algorithm,0.017212811842966025
9967,iterations,iterations,0.03749360202709054
9967,imputation,imputation,0.0006655755389361685
