% {"flow_id": 6969, "openml_server": "https://www.openml.org/api/v1/xml", "col_parameters": ["classifier__bootstrap", "classifier__criterion", "classifier__max_depth", "classifier__max_features", "classifier__max_leaf_nodes", "classifier__min_samples_leaf", "classifier__min_samples_split", "classifier__min_weight_fraction_leaf", "classifier__n_estimators", "imputation__strategy"], "col_measures": ["predictive_accuracy"], "normalized_y": false, "study_id": "OpenML100", "num_runs": 500}
@RELATION openml-meta-flow-6969

@ATTRIBUTE classifier__bootstrap {True, False}
@ATTRIBUTE classifier__criterion {entropy, gini}
@ATTRIBUTE classifier__max_depth {None}
@ATTRIBUTE classifier__max_features NUMERIC
@ATTRIBUTE classifier__max_leaf_nodes {None}
@ATTRIBUTE classifier__min_samples_leaf {18, 20, 2, 7, 3, 6, 16, 14, 9, 15, 4, 8, 17, 12, 10, 13, 5, 11, 19, 1}
@ATTRIBUTE classifier__min_samples_split {9, 19, 15, 2, 4, 10, 18, 20, 5, 8, 3, 17, 7, 14, 6, 12, 16, 11, 13}
@ATTRIBUTE classifier__min_weight_fraction_leaf NUMERIC
@ATTRIBUTE classifier__n_estimators {100}
@ATTRIBUTE imputation__strategy {median, most_frequent, mean}
@ATTRIBUTE y NUMERIC
@ATTRIBUTE task_id NUMERIC

@DATA
True,entropy,None,0.26083147593623013,None,5,16,0.0,100,median,0.989796,10093
True,entropy,None,0.25967957868484726,None,8,8,0.0,100,median,0.987609,10093
True,entropy,None,0.44393314469476164,None,14,7,0.0,100,most_frequent,0.985423,10093
False,entropy,None,0.14246162315994093,None,12,11,0.0,100,most_frequent,0.986152,10093
True,gini,None,0.3434140319520942,None,2,15,0.0,100,most_frequent,0.989796,10093
False,entropy,None,0.6561575127781253,None,14,5,0.0,100,mean,0.985423,10093
False,gini,None,0.16183490360915248,None,5,3,0.0,100,most_frequent,0.991254,10093
False,gini,None,0.8139962089194398,None,10,19,0.0,100,most_frequent,0.988338,10093
True,entropy,None,0.3327292399172979,None,14,6,0.0,100,most_frequent,0.98105,10093
False,entropy,None,0.5172153001824508,None,4,7,0.0,100,median,0.989796,10093
True,gini,None,0.40788221213126596,None,17,15,0.0,100,median,0.977405,10093
False,entropy,None,0.22170967398424715,None,5,4,0.0,100,median,0.991254,10093
False,entropy,None,0.8585677507960294,None,18,3,0.0,100,mean,0.983965,10093
True,entropy,None,0.369723228082972,None,20,19,0.0,100,most_frequent,0.975948,10093
True,gini,None,0.5018948893847247,None,18,6,0.0,100,median,0.98105,10093
False,gini,None,0.12871813865489773,None,10,4,0.0,100,median,0.987609,10093
True,entropy,None,0.4299911841933298,None,15,12,0.0,100,median,0.978134,10093
True,entropy,None,0.4224294706645736,None,20,15,0.0,100,mean,0.975948,10093
True,gini,None,0.5075755855538785,None,12,15,0.0,100,mean,0.985423,10093
False,entropy,None,0.780022465476504,None,4,3,0.0,100,most_frequent,0.989796,10093
True,entropy,None,0.2507036424335135,None,16,9,0.0,100,mean,0.981778,10093
True,gini,None,0.2500133194862924,None,8,20,0.0,100,mean,0.989067,10093
False,entropy,None,0.5411411029616021,None,8,19,0.0,100,mean,0.98688,10093
True,gini,None,0.362080323090219,None,17,18,0.0,100,most_frequent,0.975219,10093
True,entropy,None,0.15343467832362168,None,15,19,0.0,100,median,0.983236,10093
True,entropy,None,0.4720586741599039,None,19,4,0.0,100,most_frequent,0.977405,10093
True,entropy,None,0.19591196506865832,None,12,19,0.0,100,most_frequent,0.987609,10093
True,gini,None,0.6546064151324947,None,16,18,0.0,100,median,0.981778,10093
False,entropy,None,0.14127690579046137,None,10,15,0.0,100,mean,0.987609,10093
True,entropy,None,0.5621280422100848,None,16,3,0.0,100,median,0.984694,10093
True,entropy,None,0.618740248297054,None,20,18,0.0,100,median,0.98105,10093
True,entropy,None,0.645072855643279,None,17,15,0.0,100,median,0.983236,10093
False,entropy,None,0.5643788533817818,None,18,11,0.0,100,most_frequent,0.983236,10093
True,gini,None,0.400048667214275,None,9,3,0.0,100,most_frequent,0.98688,10093
False,entropy,None,0.6173197112251787,None,17,9,0.0,100,median,0.985423,10093
True,gini,None,0.8438705302496846,None,7,18,0.0,100,most_frequent,0.989796,10093
False,entropy,None,0.7136821050462223,None,11,19,0.0,100,most_frequent,0.98688,10093
True,entropy,None,0.4030801058479807,None,18,17,0.0,100,median,0.978134,10093
True,entropy,None,0.7261116941386323,None,16,10,0.0,100,median,0.981778,10093
False,entropy,None,0.2615089388498727,None,18,3,0.0,100,most_frequent,0.986152,10093
True,gini,None,0.42715143031175495,None,14,11,0.0,100,median,0.978863,10093
False,entropy,None,0.44732345802185225,None,10,17,0.0,100,median,0.988338,10093
False,entropy,None,0.7656289799963999,None,14,19,0.0,100,mean,0.986152,10093
False,gini,None,0.7352383366684705,None,7,4,0.0,100,median,0.991254,10093
False,gini,None,0.42339961655057456,None,9,19,0.0,100,median,0.987609,10093
True,gini,None,0.8656860867942774,None,13,5,0.0,100,most_frequent,0.983965,10093
True,entropy,None,0.33245457692690594,None,6,11,0.0,100,median,0.991254,10093
True,gini,None,0.36366593329415575,None,9,9,0.0,100,most_frequent,0.988338,10093
False,entropy,None,0.6723101062356568,None,7,2,0.0,100,mean,0.988338,10093
False,gini,None,0.1428515999581455,None,9,19,0.0,100,median,0.985423,10093
True,gini,None,0.3143111880272058,None,1,18,0.0,100,mean,0.989067,10093
True,entropy,None,0.5405260669071555,None,19,6,0.0,100,median,0.98105,10093
True,gini,None,0.2862842046105897,None,20,14,0.0,100,mean,0.970845,10093
True,gini,None,0.6152212863232324,None,17,11,0.0,100,most_frequent,0.98105,10093
True,entropy,None,0.8449884874783197,None,19,12,0.0,100,most_frequent,0.979592,10093
True,entropy,None,0.8266078653794733,None,8,17,0.0,100,median,0.989796,10093
False,gini,None,0.6838839026792286,None,13,20,0.0,100,most_frequent,0.989067,10093
True,gini,None,0.21491997964186826,None,16,12,0.0,100,most_frequent,0.975948,10093
True,gini,None,0.7945078395798331,None,11,17,0.0,100,median,0.985423,10093
False,gini,None,0.3674249904797644,None,2,8,0.0,100,median,0.991983,10093
False,entropy,None,0.8036901345082155,None,15,18,0.0,100,median,0.984694,10093
False,gini,None,0.4154460443031288,None,10,16,0.0,100,median,0.988338,10093
False,entropy,None,0.548321566928743,None,16,19,0.0,100,most_frequent,0.984694,10093
False,entropy,None,0.822602989268166,None,1,10,0.0,100,most_frequent,0.989067,10093
True,entropy,None,0.12125009669605245,None,6,19,0.0,100,mean,0.988338,10093
True,entropy,None,0.6716682865170965,None,15,10,0.0,100,mean,0.983236,10093
True,gini,None,0.13331579610023106,None,3,14,0.0,100,mean,0.989796,10093
True,gini,None,0.10098614236516337,None,11,13,0.0,100,most_frequent,0.986152,10093
False,entropy,None,0.7805458561506571,None,8,4,0.0,100,median,0.989067,10093
False,entropy,None,0.7047761203530389,None,14,7,0.0,100,median,0.985423,10093
True,entropy,None,0.1082071422484372,None,19,17,0.0,100,median,0.977405,10093
False,gini,None,0.492976898362275,None,11,3,0.0,100,mean,0.98688,10093
False,entropy,None,0.7480282071131257,None,4,8,0.0,100,most_frequent,0.991983,10093
False,gini,None,0.30107107621034546,None,2,19,0.0,100,median,0.990525,10093
False,gini,None,0.26309273697126123,None,16,18,0.0,100,median,0.986152,10093
True,gini,None,0.5239625364487738,None,15,12,0.0,100,mean,0.981778,10093
False,gini,None,0.8850869424905502,None,20,17,0.0,100,median,0.988338,10093
False,entropy,None,0.42181082305095974,None,16,6,0.0,100,mean,0.989067,10093
False,gini,None,0.5881697491094316,None,9,3,0.0,100,most_frequent,0.989067,10093
True,entropy,None,0.236415309962928,None,3,18,0.0,100,median,0.989796,10093
False,gini,None,0.3776194516314948,None,11,6,0.0,100,mean,0.989796,10093
False,gini,None,0.1117644545871312,None,2,3,0.0,100,mean,0.992711,10093
False,gini,None,0.7303715288497015,None,7,2,0.0,100,most_frequent,0.991254,10093
True,entropy,None,0.8474226767351859,None,17,9,0.0,100,most_frequent,0.982507,10093
True,gini,None,0.6061561548691287,None,15,9,0.0,100,mean,0.983236,10093
True,gini,None,0.5642169684461733,None,14,20,0.0,100,mean,0.983965,10093
True,entropy,None,0.4216989249428468,None,19,3,0.0,100,mean,0.978134,10093
False,entropy,None,0.11623473031711073,None,16,11,0.0,100,most_frequent,0.986152,10093
True,gini,None,0.15814369842011092,None,19,16,0.0,100,median,0.973032,10093
False,gini,None,0.8558018987108494,None,4,11,0.0,100,mean,0.992711,10093
True,entropy,None,0.4750010262308878,None,11,2,0.0,100,mean,0.984694,10093
False,entropy,None,0.5957353153320777,None,9,4,0.0,100,mean,0.989067,10093
False,gini,None,0.26868211365522676,None,4,6,0.0,100,mean,0.76738,10101
True,entropy,None,0.386539329423514,None,17,11,0.0,100,median,0.770053,10101
True,entropy,None,0.40653884115891736,None,16,11,0.0,100,most_frequent,0.780749,10101
False,gini,None,0.14710635558699572,None,9,3,0.0,100,median,0.779412,10101
True,gini,None,0.3125308668738074,None,3,11,0.0,100,median,0.778075,10101
True,entropy,None,0.7393948101754326,None,18,11,0.0,100,mean,0.778075,10101
False,gini,None,0.7378702877132983,None,12,20,0.0,100,median,0.786096,10101
True,entropy,None,0.5523475893808487,None,5,8,0.0,100,most_frequent,0.779412,10101
False,gini,None,0.45009448812263764,None,13,12,0.0,100,median,0.776738,10101
False,gini,None,0.15151448676500154,None,17,3,0.0,100,most_frequent,0.772727,10101
True,entropy,None,0.8317545725526431,None,8,5,0.0,100,mean,0.782086,10101
True,gini,None,0.11750844812441007,None,15,5,0.0,100,mean,0.77139,10101
True,gini,None,0.2704348493126322,None,13,15,0.0,100,most_frequent,0.780749,10101
False,entropy,None,0.14134311457385298,None,20,9,0.0,100,mean,0.772727,10101
False,entropy,None,0.30420190795806246,None,19,15,0.0,100,median,0.76738,10101
False,entropy,None,0.42246364488767796,None,2,13,0.0,100,median,0.768717,10101
False,gini,None,0.7535746201270421,None,5,8,0.0,100,mean,0.763369,10101
False,entropy,None,0.6334296010652888,None,20,5,0.0,100,most_frequent,0.787433,10101
False,entropy,None,0.15201255920242351,None,16,15,0.0,100,most_frequent,0.775401,10101
False,gini,None,0.6655641967814125,None,8,5,0.0,100,mean,0.787433,10101
True,gini,None,0.17068377361254433,None,16,4,0.0,100,median,0.772727,10101
True,gini,None,0.664861531904241,None,8,7,0.0,100,median,0.782086,10101
False,entropy,None,0.3759094293480124,None,19,20,0.0,100,mean,0.772727,10101
True,gini,None,0.1460078878162519,None,9,18,0.0,100,mean,0.783422,10101
True,gini,None,0.5033005092377397,None,9,2,0.0,100,median,0.783422,10101
True,entropy,None,0.8786404835015151,None,2,20,0.0,100,most_frequent,0.776738,10101
True,entropy,None,0.5613545665855656,None,14,18,0.0,100,most_frequent,0.778075,10101
True,entropy,None,0.22367810341924585,None,8,2,0.0,100,mean,0.783422,10101
False,entropy,None,0.858359417486885,None,13,9,0.0,100,most_frequent,0.790107,10101
True,gini,None,0.6301486637595561,None,7,10,0.0,100,most_frequent,0.780749,10101
False,gini,None,0.339051608125155,None,20,13,0.0,100,most_frequent,0.768717,10101
False,gini,None,0.19290537107631103,None,3,13,0.0,100,mean,0.774064,10101
True,gini,None,0.5201052983504351,None,15,16,0.0,100,mean,0.779412,10101
True,entropy,None,0.6381737673413873,None,18,3,0.0,100,median,0.784759,10101
False,entropy,None,0.6180601879442024,None,4,3,0.0,100,most_frequent,0.762032,10101
True,gini,None,0.6069237313797299,None,12,15,0.0,100,mean,0.782086,10101
False,entropy,None,0.17838105119494385,None,11,9,0.0,100,median,0.779412,10101
True,gini,None,0.5592178414578156,None,17,16,0.0,100,most_frequent,0.783422,10101
True,entropy,None,0.5434690776637663,None,9,7,0.0,100,most_frequent,0.784759,10101
False,gini,None,0.18574194142769695,None,3,13,0.0,100,most_frequent,0.774064,10101
True,gini,None,0.35123570723593944,None,6,16,0.0,100,most_frequent,0.784759,10101
True,gini,None,0.5657597952690735,None,11,6,0.0,100,median,0.78877,10101
False,gini,None,0.4009571960124304,None,14,6,0.0,100,mean,0.778075,10101
True,gini,None,0.7486743208123984,None,15,20,0.0,100,mean,0.787433,10101
False,gini,None,0.7333027840119125,None,13,18,0.0,100,most_frequent,0.783422,10101
True,gini,None,0.7558161617954606,None,7,8,0.0,100,most_frequent,0.779412,10101
True,entropy,None,0.777677597355799,None,9,12,0.0,100,median,0.779412,10101
True,entropy,None,0.5028383068496831,None,13,6,0.0,100,most_frequent,0.783422,10101
True,gini,None,0.4609430819256414,None,11,10,0.0,100,median,0.779412,10101
True,entropy,None,0.18802016630725646,None,15,4,0.0,100,most_frequent,0.774064,10101
True,gini,None,0.2868148813403154,None,15,17,0.0,100,mean,0.775401,10101
True,gini,None,0.2565264212116214,None,1,13,0.0,100,mean,0.77139,10101
False,entropy,None,0.3692868605369676,None,15,6,0.0,100,mean,0.779412,10101
False,entropy,None,0.2227650811949559,None,16,19,0.0,100,most_frequent,0.778075,10101
True,gini,None,0.7702623782633822,None,12,20,0.0,100,mean,0.782086,10101
False,entropy,None,0.671262142358551,None,4,15,0.0,100,most_frequent,0.776738,10101
False,entropy,None,0.2395376699218791,None,9,13,0.0,100,median,0.778075,10101
False,gini,None,0.5470231276027221,None,3,5,0.0,100,median,0.763369,10101
True,entropy,None,0.48011924013826446,None,13,7,0.0,100,most_frequent,0.772727,10101
True,gini,None,0.63778212368338,None,16,19,0.0,100,median,0.779412,10101
False,gini,None,0.7963812413547581,None,7,10,0.0,100,mean,0.766043,10101
True,entropy,None,0.5898313071857545,None,12,13,0.0,100,mean,0.780749,10101
True,gini,None,0.49347468784349524,None,12,10,0.0,100,mean,0.76738,10101
True,entropy,None,0.2961645129081857,None,3,3,0.0,100,median,0.768717,10101
False,entropy,None,0.6802791630740684,None,4,16,0.0,100,most_frequent,0.775401,10101
False,gini,None,0.7318399964470942,None,5,13,0.0,100,median,0.772727,10101
True,gini,None,0.23693290538390938,None,15,6,0.0,100,mean,0.775401,10101
True,gini,None,0.11143424388466956,None,15,20,0.0,100,median,0.775401,10101
False,gini,None,0.7502688038041245,None,4,8,0.0,100,median,0.752674,10101
True,entropy,None,0.8792776065076927,None,8,20,0.0,100,mean,0.783422,10101
False,entropy,None,0.2682834271875115,None,17,18,0.0,100,median,0.774064,10101
True,gini,None,0.22078295142041826,None,13,8,0.0,100,mean,0.776738,10101
False,gini,None,0.8109807182347537,None,5,14,0.0,100,median,0.760695,10101
True,gini,None,0.11446493586705131,None,19,6,0.0,100,most_frequent,0.768717,10101
True,gini,None,0.15399665383007283,None,15,9,0.0,100,mean,0.77139,10101
False,gini,None,0.7628448363822946,None,8,6,0.0,100,median,0.779412,10101
True,gini,None,0.805126196086272,None,6,11,0.0,100,median,0.779412,10101
False,entropy,None,0.3319872167354849,None,11,20,0.0,100,median,0.780749,10101
True,entropy,None,0.719545865305521,None,19,6,0.0,100,median,0.782086,10101
True,gini,None,0.8838330785243563,None,14,20,0.0,100,most_frequent,0.779412,10101
False,gini,None,0.3218907729103269,None,3,16,0.0,100,most_frequent,0.774064,10101
True,entropy,None,0.7933738915945096,None,1,6,0.0,100,median,0.759358,10101
False,entropy,None,0.11329349727977496,None,9,2,0.0,100,mean,0.776738,10101
False,entropy,None,0.7976124365144004,None,20,8,0.0,100,most_frequent,0.78877,10101
True,entropy,None,0.49820221304376366,None,14,16,0.0,100,most_frequent,0.774064,10101
True,entropy,None,0.12434465660766847,None,9,8,0.0,100,most_frequent,0.784759,10101
True,entropy,None,0.49930063555177584,None,18,7,0.0,100,median,0.758021,10101
False,gini,None,0.25804873666108313,None,1,10,0.0,100,most_frequent,0.754011,10101
True,gini,None,0.3672455800672825,None,13,10,0.0,100,median,0.772727,10101
False,gini,None,0.6976780939509472,None,11,5,0.0,100,most_frequent,0.786096,10101
False,gini,None,0.23362677629836448,None,4,5,0.0,100,most_frequent,0.772727,10101
True,entropy,None,0.7765582572643107,None,1,4,0.0,100,most_frequent,0.75,10101
False,entropy,None,0.4583114379164702,None,1,16,0.0,100,most_frequent,0.774064,10101
True,gini,None,0.29402711365340545,None,6,8,0.0,100,mean,0.775401,10101
False,gini,None,0.40315953686407935,None,4,8,0.0,100,most_frequent,0.774064,10101
True,entropy,None,0.1336400479102273,None,14,14,0.0,100,mean,0.780749,10101
True,gini,None,0.7804163898761647,None,3,5,0.0,100,mean,0.768717,10101
True,entropy,None,0.10360807007353615,None,6,8,0.0,100,most_frequent,0.786096,10101
False,entropy,None,0.1876315977334132,None,8,12,0.0,100,median,0.774064,10101
False,gini,None,0.8104208580483055,None,9,18,0.0,100,mean,0.782086,10101
True,gini,None,0.34861280496220026,None,4,10,0.0,100,median,0.782086,10101
True,gini,None,0.2896394268007059,None,19,17,0.0,100,median,0.763369,10101
True,entropy,None,0.4927542698519095,None,13,15,0.0,100,most_frequent,0.782086,10101
False,gini,None,0.4730552278791583,None,16,16,0.0,100,mean,0.778075,10101
True,entropy,None,0.6731103475591624,None,17,10,0.0,100,mean,0.783422,10101
True,gini,None,0.19809250280183566,None,2,5,0.0,100,median,0.766043,10101
False,entropy,None,0.5668112387299059,None,7,16,0.0,100,mean,0.778075,10101
False,entropy,None,0.15458001103083233,None,19,19,0.0,100,most_frequent,0.774064,10101
True,gini,None,0.8096391979595927,None,7,5,0.0,100,mean,0.783422,10101
True,entropy,None,0.8779824342963195,None,7,14,0.0,100,most_frequent,0.782086,10101
True,entropy,None,0.8112915921488563,None,14,7,0.0,100,median,0.782086,10101
True,gini,None,0.7727954763996044,None,7,15,0.0,100,most_frequent,0.780749,10101
False,gini,None,0.5742373196840886,None,8,18,0.0,100,mean,0.786096,10101
True,entropy,None,0.18084041550586083,None,11,10,0.0,100,median,0.780749,10101
True,entropy,None,0.5608472501216082,None,14,16,0.0,100,median,0.778075,10101
True,gini,None,0.44412371619673274,None,19,17,0.0,100,most_frequent,0.768717,10101
False,gini,None,0.3057224066185585,None,11,4,0.0,100,median,0.779412,10101
False,entropy,None,0.6966059298236013,None,13,12,0.0,100,most_frequent,0.790107,10101
False,entropy,None,0.43682266901865086,None,3,3,0.0,100,median,0.766043,10101
True,entropy,None,0.4582268630970595,None,6,2,0.0,100,mean,0.786096,10101
False,entropy,None,0.3366956340731185,None,14,18,0.0,100,median,0.779412,10101
False,gini,None,0.7164033291663209,None,2,11,0.0,100,most_frequent,0.762032,10101
False,entropy,None,0.5140311160192467,None,11,3,0.0,100,mean,0.78877,10101
True,entropy,None,0.5161957483483649,None,16,12,0.0,100,most_frequent,0.780749,10101
False,gini,None,0.7449656846110694,None,6,10,0.0,100,mean,0.774064,10101
False,gini,None,0.45189902035424956,None,10,10,0.0,100,median,0.774064,10101
True,entropy,None,0.31511724090442056,None,13,4,0.0,100,median,0.780749,10101
True,entropy,None,0.5414067531066131,None,7,12,0.0,100,mean,0.783422,10101
False,entropy,None,0.5601867969035168,None,3,16,0.0,100,median,0.76738,10101
False,gini,None,0.7615112665484436,None,2,7,0.0,100,most_frequent,0.754011,10101
False,entropy,None,0.39025807036647675,None,4,10,0.0,100,most_frequent,0.774064,10101
False,entropy,None,0.21643414909136027,None,6,19,0.0,100,mean,0.772727,10101
False,entropy,None,0.23196179419164845,None,12,12,0.0,100,most_frequent,0.779412,10101
True,entropy,None,0.3352406902143937,None,15,20,0.0,100,most_frequent,0.77139,10101
False,gini,None,0.6533719834159334,None,18,11,0.0,100,mean,0.783422,10101
True,entropy,None,0.49900184022451677,None,15,8,0.0,100,mean,0.778075,10101
False,gini,None,0.17015137838753447,None,8,3,0.0,100,mean,0.780749,10101
True,gini,None,0.2382270798900958,None,17,7,0.0,100,median,0.779412,10101
True,entropy,None,0.5425322833112766,None,1,8,0.0,100,mean,0.764706,10101
False,entropy,None,0.4004619580881824,None,6,13,0.0,100,most_frequent,0.775401,10101
False,entropy,None,0.35173356045339854,None,7,4,0.0,100,median,0.778075,10101
False,gini,None,0.4502087646431714,None,12,10,0.0,100,median,0.778075,10101
True,entropy,None,0.18214629781437833,None,14,11,0.0,100,median,0.77139,10101
True,entropy,None,0.8689430058031915,None,6,13,0.0,100,median,0.772727,10101
True,gini,None,0.4037323977840075,None,8,5,0.0,100,median,0.787433,10101
True,gini,None,0.1875180134391588,None,15,5,0.0,100,mean,0.776738,10101
False,gini,None,0.5544392124235115,None,10,20,0.0,100,median,0.784759,10101
True,entropy,None,0.3690497861558134,None,7,11,0.0,100,mean,0.780749,10101
True,entropy,None,0.849825611519843,None,16,14,0.0,100,median,0.783422,10101
False,entropy,None,0.13687561733179737,None,6,17,0.0,100,mean,0.772727,10101
False,entropy,None,0.8916015205158051,None,1,6,0.0,100,most_frequent,0.744652,10101
True,gini,None,0.21711748131928968,None,2,13,0.0,100,mean,0.776738,10101
True,gini,None,0.6472307303986482,None,17,19,0.0,100,most_frequent,0.783422,10101
True,gini,None,0.29236401823844993,None,16,15,0.0,100,most_frequent,0.76738,10101
True,entropy,None,0.34921340038372894,None,16,13,0.0,100,median,0.768717,10101
False,gini,None,0.4927362661001293,None,6,20,0.0,100,median,0.775401,10101
False,entropy,None,0.4842903080988402,None,9,5,0.0,100,most_frequent,0.775401,10101
False,gini,None,0.8530808434739898,None,3,6,0.0,100,median,0.755348,10101
True,gini,None,0.7804905830332727,None,4,2,0.0,100,most_frequent,0.774064,10101
False,entropy,None,0.37995086915358145,None,4,15,0.0,100,median,0.77139,10101
True,entropy,None,0.4675376871135647,None,9,20,0.0,100,median,0.776738,10101
True,gini,None,0.497372741747786,None,9,18,0.0,100,most_frequent,0.787433,10101
False,gini,None,0.6088191390161977,None,11,6,0.0,100,mean,0.787433,10101
False,entropy,None,0.17519386797145708,None,9,16,0.0,100,median,0.774064,10101
False,gini,None,0.11484133045752394,None,14,7,0.0,100,most_frequent,0.779412,10101
True,entropy,None,0.34384410161941026,None,18,16,0.0,100,mean,0.763369,10101
True,entropy,None,0.6486248525770049,None,14,9,0.0,100,mean,0.778075,10101
True,gini,None,0.8972194188354407,None,8,3,0.0,100,median,0.779412,10101
True,entropy,None,0.35682106092717614,None,10,10,0.0,100,most_frequent,0.775401,10101
True,gini,None,0.856822333505915,None,5,6,0.0,100,median,0.774064,10101
True,gini,None,0.8061353167542122,None,9,14,0.0,100,mean,0.782086,10101
False,entropy,None,0.3159775348314281,None,10,3,0.0,100,mean,0.778075,10101
False,gini,None,0.488580972958917,None,1,19,0.0,100,median,0.772727,10101
False,entropy,None,0.7670831247391118,None,11,18,0.0,100,median,0.790107,10101
False,entropy,None,0.6748799073301566,None,6,15,0.0,100,mean,0.770053,10101
False,entropy,None,0.6841834470794086,None,13,16,0.0,100,mean,0.794118,10101
False,gini,None,0.7211616852466259,None,2,2,0.0,100,most_frequent,0.743316,10101
False,gini,None,0.5377638280642234,None,6,12,0.0,100,mean,0.774064,10101
False,gini,None,0.130477502614041,None,3,10,0.0,100,most_frequent,0.776738,10101
True,entropy,None,0.12015404746737818,None,20,19,0.0,100,mean,0.754011,10101
False,gini,None,0.5713407390848175,None,17,16,0.0,100,most_frequent,0.784759,10101
True,gini,None,0.7952598292965734,None,13,2,0.0,100,most_frequent,0.782086,10101
True,gini,None,0.4013381501233474,None,4,15,0.0,100,median,0.790107,10101
True,entropy,None,0.27373992385236445,None,15,3,0.0,100,mean,0.783422,10101
False,entropy,None,0.4095539351115728,None,5,17,0.0,100,most_frequent,0.774064,10101
True,entropy,None,0.47922395056822276,None,15,13,0.0,100,most_frequent,0.778075,10101
True,entropy,None,0.8958553475017164,None,14,2,0.0,100,median,0.779412,10101
True,gini,None,0.32982991802335426,None,12,15,0.0,100,mean,0.783422,10101
False,entropy,None,0.8515632313666796,None,15,17,0.0,100,most_frequent,0.791444,10101
False,entropy,None,0.32326943252717144,None,12,5,0.0,100,median,0.778075,10101
False,gini,None,0.11750828579056263,None,14,20,0.0,100,mean,0.778075,10101
True,entropy,None,0.3956473977034233,None,6,18,0.0,100,most_frequent,0.780749,10101
False,gini,None,0.17067579345996287,None,18,14,0.0,100,mean,0.772727,10101
True,gini,None,0.4579326889571742,None,15,19,0.0,100,median,0.775401,10101
False,entropy,None,0.11452467308193182,None,6,14,0.0,100,median,0.774064,10101
False,gini,None,0.8517421402235753,None,2,15,0.0,100,median,0.754011,10101
True,entropy,None,0.5667493805147186,None,4,2,0.0,100,mean,0.774064,10101
True,entropy,None,0.5546859281828461,None,8,7,0.0,100,mean,0.782086,10101
True,entropy,None,0.5834271242515692,None,12,14,0.0,100,median,0.782086,10101
True,gini,None,0.7982945172403754,None,2,6,0.0,100,median,0.762032,10101
False,entropy,None,0.1477618250638182,None,10,19,0.0,100,mean,0.779412,10101
True,gini,None,0.4479303658857112,None,18,13,0.0,100,mean,0.775401,10101
False,entropy,None,0.4780418789126598,None,12,13,0.0,100,most_frequent,0.776738,10101
False,gini,None,0.3806041170020158,None,18,10,0.0,100,median,0.772727,10101
True,entropy,None,0.7205227296637792,None,16,15,0.0,100,median,0.782086,10101
True,entropy,None,0.22264054283183266,None,6,2,0.0,100,mean,0.782086,10101
True,entropy,None,0.8275651352450502,None,16,19,0.0,100,most_frequent,0.778075,10101
False,gini,None,0.2951410740762217,None,17,15,0.0,100,mean,0.77139,10101
False,entropy,None,0.6025777619437194,None,20,12,0.0,100,mean,0.782086,10101
False,entropy,None,0.4491798655084137,None,16,11,0.0,100,most_frequent,0.774064,10101
False,entropy,None,0.5065596339962829,None,15,11,0.0,100,most_frequent,0.786096,10101
False,entropy,None,0.7197097760105889,None,20,6,0.0,100,most_frequent,0.780749,10101
True,gini,None,0.8638428152519538,None,15,11,0.0,100,most_frequent,0.783422,10101
True,entropy,None,0.6787134618946206,None,6,13,0.0,100,most_frequent,0.783422,10101
True,gini,None,0.45899043844660503,None,7,17,0.0,100,most_frequent,0.786096,10101
True,entropy,None,0.5772007253284375,None,8,8,0.0,100,mean,0.782086,10101
True,gini,None,0.8577820669583134,None,17,10,0.0,100,mean,0.782086,10101
True,entropy,None,0.372871532026821,None,10,3,0.0,100,median,0.77139,10101
True,entropy,None,0.5429742795956619,None,5,5,0.0,100,most_frequent,0.779412,10101
False,gini,None,0.30817953628051364,None,1,3,0.0,100,most_frequent,0.743316,10101
True,entropy,None,0.6779156386147083,None,19,12,0.0,100,most_frequent,0.782086,10101
False,entropy,None,0.19750783959641335,None,6,15,0.0,100,mean,0.774064,10101
False,gini,None,0.4478503762074618,None,5,7,0.0,100,median,0.776738,10101
False,gini,None,0.6277724818432194,None,4,3,0.0,100,most_frequent,0.766043,10101
False,entropy,None,0.11071291667612436,None,11,17,0.0,100,median,0.782086,10101
False,gini,None,0.5766147658707597,None,14,9,0.0,100,mean,0.787433,10101
True,gini,None,0.1230586826871468,None,19,3,0.0,100,mean,0.759358,10101
True,gini,None,0.532878428257564,None,5,6,0.0,100,median,0.780749,10101
True,entropy,None,0.22669410072088994,None,19,17,0.0,100,median,0.77139,10101
True,gini,None,0.7674217137882213,None,9,5,0.0,100,mean,0.780749,10101
False,gini,None,0.20166303996389345,None,15,4,0.0,100,most_frequent,0.772727,10101
True,entropy,None,0.26318502139304045,None,12,16,0.0,100,mean,0.776738,10101
False,entropy,None,0.8288874560708108,None,17,11,0.0,100,most_frequent,0.791444,10101
True,entropy,None,0.8408162649972625,None,11,20,0.0,100,mean,0.783422,10101
True,gini,None,0.7678192846792383,None,13,5,0.0,100,most_frequent,0.778075,10101
True,entropy,None,0.8604541122107859,None,6,20,0.0,100,mean,0.775401,10101
True,gini,None,0.3914943028825263,None,6,3,0.0,100,median,0.780749,10101
True,gini,None,0.2513608270274045,None,15,19,0.0,100,most_frequent,0.774064,10101
True,entropy,None,0.32038546822217456,None,14,14,0.0,100,median,0.775401,10101
False,gini,None,0.6628366638909698,None,2,4,0.0,100,mean,0.747326,10101
True,gini,None,0.3503402052801162,None,18,15,0.0,100,median,0.768717,10101
